,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
128,15,0.0526315789474,610.640247631,77,797,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
129,14,0.0526315789474,614.826693696,78,803,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
130,14,0.0526315789474,619.098617961,78,809,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
131,15,0.0526315789474,623.306484612,79,815,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
132,15,0.0526315789474,626.988993072,79,820,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
133,15,0.0526315789474,630.627721199,79,825,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
134,15,0.0526315789474,634.854416054,80,831,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
135,15,0.0526315789474,639.083764803,81,837,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
136,15,0.0526315789474,642.592783317,82,842,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
137,15,0.0526315789474,646.802358016,82,848,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
138,15,0.0526315789474,650.374599286,82,853,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
139,15,0.0526315789474,654.696780828,82,859,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
140,15,0.0526315789474,658.888288635,82,865,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
141,15,0.0526315789474,663.146096984,82,871,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
142,15,0.0526315789474,667.428865485,82,877,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
143,15,0.0526315789474,671.64866396,82,883,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
144,15,0.0526315789474,675.170927428,82,888,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
